id,datetime,name,summary,url,type,region,gps,latitude,longitude,full_url,url_text
504384,2024-02-13 12:27:19 +01:00,"13 februari 11.38, Miljöbrott, Stenungsund",Oljeutsläpp,/aktuellt/handelser/2024/februari/13/13-februari-11.38-miljobrott-stenungsund/,Miljöbrott,Stenungsund,"58.067839,11.829434",58.067839,11.829434,https://www.polisen.se/aktuellt/handelser/2024/februari/13/13-februari-11.38-miljobrott-stenungsund/,"Polis har kallats till Verkstadsvägen i Stenungsund där vi fått uppgifter om ett större oljeutsläpp ut i havet. Polis och kustbevakning kommer inledningsvis hantera ärendet. Polis är på väg till platsen. 13:23 Uppdatering Räddningstjänsten är på platsen och har satt upp en läns i området, för att begränsa läckaget. 15.55 Kustbevakningen har tagit vattenprover och polisen kommer att skriva en anmälan om miljöbrott"
504391,2024-02-13 13:24:14 +01:00,"13 februari 13.23, Trafikolycka, Kil",En trafikolycka har inträffat vid trafikplats Fageråsmotet på E45 i Kil,/aktuellt/handelser/2024/februari/13/13-februari-13.23-trafikolycka-kil/,Trafikolycka,Kil,"59.50368,13.317048",59.50368,13.317048,https://www.polisen.se/aktuellt/handelser/2024/februari/13/13-februari-13.23-trafikolycka-kil/,"En person ringer polisen och meddelar att det inträffat en kollision mellan en personbil och en lastbil, inget av fordon är körbara. Det finns inga uppgifter om skadade Polispatrull är beordrade. Det finns inga uppgifter om övrig trafik påverkas."
504388,2024-02-13 12:57:29 +01:00,"13 februari 12.29, Fylleri/LOB, Borlänge",Polispatrull har omhändertagit en höggradigt berusad person,/aktuellt/handelser/2024/februari/13/13-februari-12.29-fyllerilob-borlange/,Fylleri/LOB,Borlänge,"60.484304,15.433969",60.484304,15.433969,https://www.polisen.se/aktuellt/handelser/2024/februari/13/13-februari-12.29-fyllerilob-borlange/,"Polispatrull beordras till ett centralt beläget café i centrala Borlänge, på platsen uppehåller det sig en höggradigt berusad man. Mannen beteende väcker anstöt gentemot andra gäster, grunden uppfattas ligga i personens påverkansgrad. Polispatrull gör bedömningen att personen inte är i stånd av att ta hand om sig själv därför beslutas att genomföra ett omhändertagande enligt LOB, lag omhändertagande av berusad person. Personen kommer få nyktra till under uppsikt av personal."
504387,2024-02-13 12:53:17 +01:00,"13 februari 12.05, Trafikolycka, Sundsvall","Larm om trafikolycka på länsväg 320 Krången, Kovland.",/aktuellt/handelser/2024/februari/13/13-februari-12.05-trafikolycka-sundsvall/,Trafikolycka,Sundsvall,"62.390811,17.306927",62.390811,17.306927,https://www.polisen.se/aktuellt/handelser/2024/februari/13/13-februari-12.05-trafikolycka-sundsvall/,Polisen har kontaktats gällande en trafikolycka på länsväg 320. Enligt tillgängliga uppgifter ska en personbil och en lastbil vara inblandade i olyckan. Två personer uppges vara inblandade. Ambulanspersonal kontrollerar minst en av dem. Polisen är på plats. Uppdatering klockan 14:00: Polisen misstänker inget brott i samband med olyckan. Patrullen lämnar platsen.
504386,2024-02-13 12:33:43 +01:00,"13 februari 12.33, Trafikkontroll, Östersund",Resultat av polisens arbete i trafiken.,/aktuellt/handelser/2024/februari/13/13-februari-12.33-trafikkontroll-ostersund/,Trafikkontroll,Östersund,"63.176683,14.636068",63.176683,14.636068,https://www.polisen.se/aktuellt/handelser/2024/februari/13/13-februari-12.33-trafikkontroll-ostersund/,"Under morgonen kontrollerade polisen sju lastbilar i Lugnvik, Östersund. Samtliga var utan anmärkning."
504385,2024-02-13 12:28:53 +01:00,"13 februari 12.28, Trafikkontroll, Storuman",Resultat av polisens arbete i trafiken.,/aktuellt/handelser/2024/februari/13/13-februari-12.28-trafikkontroll-storuman/,Trafikkontroll,Storuman,"65.09562,17.112277",65.09562,17.112277,https://www.polisen.se/aktuellt/handelser/2024/februari/13/13-februari-12.28-trafikkontroll-storuman/,"Under morgonen kontrollerade polisen trafiken på Blå vägen i Hemavan, Storumans kommun. 47 bilister och sju lastbilsförare fick blåsa i polisens sållningsinstrument och alla var nyktra. Tre ordningsbot utfärdades för felaktig belysning och en gällande en obältad person."
504383,2024-02-13 12:20:25 +01:00,"13 februari 07.35, Misshandel, Örebro",Kvinna misstänkt för misshandel,/aktuellt/handelser/2024/februari/13/13-februari-07.35-misshandel-orebro/,Misshandel,Örebro,"59.275263,15.213411",59.275263,15.213411,https://www.polisen.se/aktuellt/handelser/2024/februari/13/13-februari-07.35-misshandel-orebro/,Under morgonen ringer en kvinna till polisen med anledning av att hon blivit slagen av en för henne okänd kvinna. Brottsplatsen är utomhus och i de västra stadsdelarna av Örebro. Polispatrull beordras till platsen och efter utredningsåtgärder kan en kvinna i 60-årsåldern misstänkas för misshandeln. Inga frihetsberövanden är genomfört.
504382,2024-02-13 12:15:09 +01:00,"13 februari 11.20, Trafikolycka, personskada, Halmstad",Lastbil och personbil i kollision,/aktuellt/handelser/2024/februari/13/13-februari-11.20-trafikolycka-personskada-halmstad/,"Trafikolycka, personskada",Halmstad,"56.674375,12.857789",56.674375,12.857789,https://www.polisen.se/aktuellt/handelser/2024/februari/13/13-februari-11.20-trafikolycka-personskada-halmstad/,"En lastbil och en personbil har kolliderat i en frontalkrock på Slottsjordsvägen i Halmstad. Båda förarna ska enligt uppgifter till polisen haft grönt ljus vid trafikljus på platsen. En anmälan om ej iakttagit väjningsplikt har upprättats. Föraren i personbilen har klagat på smärta i bröst, knä och fot och har förts med ambulans till sjukhus."
504327,2024-02-13 7:59:31 +01:00,"13 februari 07.58, Trafikolycka, Hagfors",Två inträffade trafikolyckor på Lv246 söder om Hagfors,/aktuellt/handelser/2024/februari/13/13-februari-07.58-trafikolycka-hagfors/,Trafikolycka,Hagfors,"60.03437,13.694508",60.03437,13.694508,https://www.polisen.se/aktuellt/handelser/2024/februari/13/13-februari-07.58-trafikolycka-hagfors/,"SOS-alarm meddelar att det inträffat en singelolycka strax innan 07, en person drabbad och denne klagar på smärta. Trafiken skulle påverkas under räddningsarbetet. När polispatrull närmar sig olycksplatsen har det inträffat ytterligare en olycka endast ett hundratalmeter från den första inträffade olyckan. I denna olycka är det två personer drabbade, skadeläget är okänt. På platserna råder svår halka, trafik i området uppmanas sänka hastigheten och hålla bra avstånd till framförvarande fordon. I samband med olyckor uppmanas även att sänka hastighet, iaktta försiktighet då det kan befinna sig räddningspersonal och polis på eller intill vägbanan. Uppdaterad kl. 09.40: Singelolyckan som inträffade strax innan sju på Lv 246 saknas det misstanke om att brottslig gärning ligger till grund för olyckan. Förare var en kvinna som sedan avfördes till sjukvården, skadeläge okänt. Andra olyckan är en händelse där en bilist kör in i ett stillastående fordon som stannat för det initiala olyckan. I denna olycka är inte fastställt om brott föreligger, två personer är avförda till sjukvården. Uppdaterad kl. 12.10: Efter vidtagna utredningsåtgärder framkommer att det saknas anledning att anta brott föreligger till grund för den andra olyckan också."
504381,2024-02-13 12:10:06 +01:00,"13 februari 07.44, Arbetsplatsolycka, Mölndal",Man klämt fot,/aktuellt/handelser/2024/februari/13/13-februari-07.44-arbetsplatsolycka-molndal/,Arbetsplatsolycka,Mölndal,"57.65,12.016667",57.65,12.016667,https://www.polisen.se/aktuellt/handelser/2024/februari/13/13-februari-07.44-arbetsplatsolycka-molndal/,En man klämde sin fot i en arbetsplatsolycka på Hällesås Byväg i Mölndal. Mannen som är i 70-årsåldern kom i kläm med lyften på en sopbil. Mannen fördes lindrigt skadad med ambulans till sjukhus. En anmälan om en arbetsplatsolycka samt en trafikolycka upprättades av polispatrullen på plats.
504380,2024-02-13 11:27:00 +01:00,"13 februari 08.01, Våld/hot mot tjänsteman, Botkyrka",Polis avlossar ett varningsskott i samband med ett gripande.,/aktuellt/handelser/2024/februari/13/13-februari-08.01-valdhot-mot-tjansteman-botkyrka/,Våld/hot mot tjänsteman,Botkyrka,"59.245941,17.840858",59.245941,17.840858,https://www.polisen.se/aktuellt/handelser/2024/februari/13/13-februari-08.01-valdhot-mot-tjansteman-botkyrka/,"Vid en husrannsakan i en lägenhet i Alby uppstår en nödvärnssituation och en polis avlossar därför ett varningsskott. Ingen person, vare sig polis eller annan, skadas vid händelsen men enligt rutin görs en anmälan till särskilda utredningar gällande varningsskottet. Totalt grips fem personer som misstänks för olika brott. Den person som var involverad i situationen där varningsskottet avlossades misstänks för hot mot tjänsteman. Övriga brottsmisstankar kommenteras inte närmare i nuläget med anledning av förundersökningssekretess. Rättelse kl 13:58 Misstanken gäller hot mot tjänsteman. Texten ovan rättad."
504360,2024-02-13 10:57:08 +01:00,"13 februari 08.03, Rattfylleri, Östersund",Misstänkt drograttfylleri i Östersund.,/aktuellt/handelser/2024/februari/13/13-februari-08.03-rattfylleri-ostersund/,Rattfylleri,Östersund,"63.176683,14.636068",63.176683,14.636068,https://www.polisen.se/aktuellt/handelser/2024/februari/13/13-februari-08.03-rattfylleri-ostersund/,"I samband med en trafikkontroll på Körfältet i Östersund under morgonen stoppar och kontrollerar polisen en personbil. Föraren, en man, misstänks vara påverkad av narkotika och medtas för provtagning och förhör. Anmälan upprättas gällande drograttfylleri och ringa narkotikabrott genom eget bruk."
504354,2024-02-13 10:32:53 +01:00,"13 februari 09.20, Trafikolycka, personskada, Västerås",Kollision mellan lastbil och personbil.,/aktuellt/handelser/2024/februari/13/13-februari-09.20-trafikolycka-personskada-vasteras/,"Trafikolycka, personskada",Västerås,"59.609901,16.544809",59.609901,16.544809,https://www.polisen.se/aktuellt/handelser/2024/februari/13/13-februari-09.20-trafikolycka-personskada-vasteras/,"På E18 vid trafikplats 134, Emmausmotet, kolliderade en lastbil och en personbil. Föraren till lastbilen var inte i behov av någon vård. Föraren till personbilen, en kvinna i 25-årsåldern, transporterades med ambulans till sjukhus med oklara skador. Polisen har genomfört förhör på plats. Det är ännu oklart vad som kommer att skrivas. Vägen är åter öppen för trafik."
504351,2024-02-13 10:26:06 +01:00,"13 februari 10.25, Trafikolycka, singel, Laxå",En singelolycka har inträffat på E20/ Lv577.,/aktuellt/handelser/2024/februari/13/13-februari-10.25-trafikolycka-singel-laxa/,"Trafikolycka, singel",Laxå,"58.98269,14.62289",58.98269,14.62289,https://www.polisen.se/aktuellt/handelser/2024/februari/13/13-februari-10.25-trafikolycka-singel-laxa/,"SOS-alarm meddelar att de skickar resurser till en singelolycka i Finnerödja. Det är två personer drabbade, skadeläge okänt men i vart fall en person klagar på smärta. Båda är vakna och talbara. Polispatrull är beordrade till platsen."
504346,2024-02-13 10:11:24 +01:00,"13 februari 09.24, Djur, Malmö",Nytt larm om preparerade bullar,/aktuellt/handelser/2024/februari/13/13-februari-09.24-djur-malmo/,Djur,Malmö,"55.604981,13.003822",55.604981,13.003822,https://www.polisen.se/aktuellt/handelser/2024/februari/13/13-februari-09.24-djur-malmo/,Allmänhet larmar polisen med anledning av att man funnit ett 20-tal preparerade bullar i närheten av stadshuset i Malmö. Allmänheten som larmade polisen har tagit med sig bullarna och lämnat platsen. Polispatrull är nu på plats hos den som hittade bullarna för att ta dessa i beslag.
504344,2024-02-13 9:52:16 +01:00,"13 februari 09.52, Trafikkontroll, Västernorrlands län",Resultat av polisens arbete i trafiken.,/aktuellt/handelser/2024/februari/13/13-februari-09.52-trafikkontroll-vasternorrlands-lan/,Trafikkontroll,Västernorrlands län,"63.427647,17.729244",63.427647,17.729244,https://www.polisen.se/aktuellt/handelser/2024/februari/13/13-februari-09.52-trafikkontroll-vasternorrlands-lan/,"Under tisdagen har polisen kontrollerat trafiken i länet. Här följer ett urval av resultatet från dessa kontroller: Länsväg 631 Laggarberg, Timrå: Samtliga kontrollerade var utan anmärkning. Södra vägen, Härnösand: 39 förare fick blåsa i polisens sållningsinstrument och alla var nyktra. Sjukhusgatan, Örnsköldsvik: Fem förare fick blåsa i polisens sållningsinstrument och alla var nyktra."
504340,2024-02-13 9:11:04 +01:00,"13 februari 09.10, Övrigt, Örebro län","I dag, tisdagen den 13 februari, stänger polisens regionala mediacenter RMC klockan 14.00.",/aktuellt/handelser/2024/februari/13/13-februari-09.10-ovrigt-orebro-lan/,Övrigt,Örebro län,"59.535036,15.006573",59.535036,15.006573,https://www.polisen.se/aktuellt/handelser/2024/februari/13/13-februari-09.10-ovrigt-orebro-lan/,RLC-numret är öppet som vanligt och där besvaras frågor av akut karaktär.
504339,2024-02-13 9:10:47 +01:00,"13 februari 09.10, Övrigt, Värmlands län","I dag, tisdagen den 13 februari, stänger polisens regionala mediacenter RMC klockan 14.00.",/aktuellt/handelser/2024/februari/13/13-februari-09.10-ovrigt-varmlands-lan/,Övrigt,Värmlands län,"59.729407,13.235402",59.729407,13.235402,https://www.polisen.se/aktuellt/handelser/2024/februari/13/13-februari-09.10-ovrigt-varmlands-lan/,RLC-numret är öppet som vanligt och där besvaras frågor av akut karaktär.
504338,2024-02-13 9:09:55 +01:00,"13 februari 09.08, Övrigt, Dalarnas län","I dag, tisdagen den 13 februari, stänger polisens regionala mediacenter RMC klockan 14.00.",/aktuellt/handelser/2024/februari/13/13-februari-09.08-ovrigt-dalarnas-lan/,Övrigt,Dalarnas län,"61.091701,14.666365",61.091701,14.666365,https://www.polisen.se/aktuellt/handelser/2024/februari/13/13-februari-09.08-ovrigt-dalarnas-lan/,RLC-numret är öppet som vanligt och där besvaras frågor av akut karaktär.
504332,2024-02-13 8:39:12 +01:00,"12 februari 22.21, Misshandel, Haninge",En man grips för att ha misshandlat och våldtagit sin fru.,/aktuellt/handelser/2024/februari/12/12-februari-22.21-misshandel-haninge/,Misshandel,Haninge,"59.17555,18.14137",59.17555,18.14137,https://www.polisen.se/aktuellt/handelser/2024/februari/12/12-februari-22.21-misshandel-haninge/,En kvinna ringer polisen efter att ha lämnat sitt hem och berättar om att hennes make misshandlat henne. Mannen grips av polis. Förutom misshandel så blir han även misstänkt för våldtäkt och barnfridsbrott.
504334,2024-02-13 8:39:08 +01:00,"13 februari 01.02, Misshandel, Stockholm",En pappa misshandlar sin son.,/aktuellt/handelser/2024/februari/13/13-februari-01.02-misshandel-stockholm/,Misshandel,Stockholm,"59.329324,18.068581",59.329324,18.068581,https://www.polisen.se/aktuellt/handelser/2024/februari/13/13-februari-01.02-misshandel-stockholm/,En berusad man har kommit hem till sin familj i västra Stockholm och bråk uppstår. Mannen misshandlar sin tonårige son och resten av familjen låser in sig. Mannen grips av polis och misstänks för misshandel och barnfridsbrott.
504333,2024-02-13 8:36:00 +01:00,"13 februari 07.19, Trafikolycka, personskada, Lerum","Trafikolycka, rattfylleri",/aktuellt/handelser/2024/februari/13/13-februari-07.19-trafikolycka-personskada-lerum/,"Trafikolycka, personskada",Lerum,"57.769484,12.26882",57.769484,12.26882,https://www.polisen.se/aktuellt/handelser/2024/februari/13/13-februari-07.19-trafikolycka-personskada-lerum/,"Polis larmades om en trafikolycka på Södra Långvägen i Lerum. En bilist hade kört in i fast objekt vid platsen och bilen hamnade i diket på taket. Föraren fick lindriga skador och mådde illa, han fördes i ambulans till sjukhus. Polis misstänker mannen som är i 50-årsålder för rattfylleri."
504315,2024-02-13 6:51:07 +01:00,"13 februari 06.46, Trafikolycka, Staffanstorp","Larm om trafikolycka, Trafikplats Staffanstorp Östra",/aktuellt/handelser/2024/februari/13/13-februari-06.46-trafikolycka-staffanstorp/,Trafikolycka,Staffanstorp,"55.641065,13.212229",55.641065,13.212229,https://www.polisen.se/aktuellt/handelser/2024/februari/13/13-februari-06.46-trafikolycka-staffanstorp/,Polis larmas till RV11 strax öster om Trafikplats Staffanstorp Östra med anledning av en trafikolycka. Enligt initiala uppgifter rör det sig om två personbilar som kolliderat. 08:22 Polisen är klara på platsen. Vägen är åter fri för trafik.
504331,2024-02-13 8:27:13 +01:00,"13 februari 07.21, Arbetsplatsolycka, Ljungby",Larm om misstänkt arbetsplatsolycka,/aktuellt/handelser/2024/februari/13/13-februari-07.21-arbetsplatsolycka-ljungby/,Arbetsplatsolycka,Ljungby,"56.833877,13.941042",56.833877,13.941042,https://www.polisen.se/aktuellt/handelser/2024/februari/13/13-februari-07.21-arbetsplatsolycka-ljungby/,Polis och ambulans larmas till en adress strax utanför Ljungby med anledning av en misstänkt arbetsplatsolycka. En person uppges ha skadat sin hand i samband med sitt arbete på en träindustri.
504325,2024-02-13 8:17:35 +01:00,"13 februari 23.52, Brand, Stockholm",Bilverkstad förstörs vid brand,/aktuellt/handelser/2024/februari/13/13-februari-23.52-brand-stockholm/,Brand,Stockholm,"59.329324,18.068581",59.329324,18.068581,https://www.polisen.se/aktuellt/handelser/2024/februari/13/13-februari-23.52-brand-stockholm/,Räddningstjänst och polis larmas om att en bilverkstad i brinner i ett industriområde i Bromsten. Byggnaden brinner ner och räddningstjänsten inriktar sig på att förhindra spridning. Brandorsaken är oklar och polisen inleder en förundersökning om mordbrand. Brandplatsen är avspärrad och bevakas av väktare.
504329,2024-02-13 8:17:31 +01:00,"13 februari 00.16, Brand, Stockholm",Villabrand i Mälarhöjden.,/aktuellt/handelser/2024/februari/13/13-februari-00.16-brand-stockholm/,Brand,Stockholm,"59.329324,18.068581",59.329324,18.068581,https://www.polisen.se/aktuellt/handelser/2024/februari/13/13-februari-00.16-brand-stockholm/,"Larm om villabrand i Mälarhöjden. Räddningstjänsten anträffar två skadade och medvetslösa personer i huset. De båda personerna förs till sjukhus med ambulans. Vid halvtvåtiden är branden släckt och brandplatsen spärras av. Polisen rubricerar händelsen som grov allmänfarlig vårdslöshet. Uppdatering: En man i 80-årsåldern har avlidit efter villabranden. Anhöriga är underrättade. Uppdatering: Ytterligare en person, en kvinna i 75-årsåldern har avlidit efter villabranden."
504330,2024-02-13 8:17:27 +01:00,"13 februari 00.45, Brand, Sigtuna",Brand i elektronikvaruhus.,/aktuellt/handelser/2024/februari/13/13-februari-00.45-brand-sigtuna/,Brand,Sigtuna,"59.619146,17.723419",59.619146,17.723419,https://www.polisen.se/aktuellt/handelser/2024/februari/13/13-februari-00.45-brand-sigtuna/,Brand har utbrutit i ett elektronikvaruhus på Valstavägen. Redan vid ankomst är det en fullt utvecklad brand inne i lokalen och polisen upprättar stora avspärrningar i området vilket bland annat leder till att Centrumleden stängs av. En närliggande bensinstation utryms. Elektronikvaruhuset totalförstörs i branden och räddningstjänsten inriktning blir att motverka spridning till ett intilliggande varuhus. Polisen kommer att utreda branden som mordbrand men brandorsaken är okänd.
504328,2024-02-13 8:04:39 +01:00,"13 februari 07.28, Djur, Malmö",Förgöringsbrott på Lugna gatan.,/aktuellt/handelser/2024/februari/13/13-februari-07.28-djur-malmo/,Djur,Malmö,"55.604981,13.003822",55.604981,13.003822,https://www.polisen.se/aktuellt/handelser/2024/februari/13/13-februari-07.28-djur-malmo/,Enligt uppringaren har flera bullar hittats på marken vid ett flerfamiljshus på Lugna gatan. Polis har varit på plats och tagit fem bullar i beslag. Samtliga bullar innehöll metall. Polisen vill ni varna djurägare i området att vara extra observanta och att kontakta polisen om fler bullar hittas. En anmälan om förgöringsbrott kommer att upprättas.
504320,2024-02-13 7:57:10 +01:00,"13 februari 07.54, Sammanfattning natt, Södermanlands län",Här kommer ett urval av nattens händelser i polisområdet.,/aktuellt/handelser/2024/februari/13/13-februari-07.54-sammanfattning-natt-sodermanlands-lan/,Sammanfattning natt,Södermanlands län,"59.033635,16.75189",59.033635,16.75189,https://www.polisen.se/aktuellt/handelser/2024/februari/13/13-februari-07.54-sammanfattning-natt-sodermanlands-lan/,"Polisens regionledningscentral har mellan klockan 22.00-07.00 hanterat ett 50-tal ärenden som rör Södermanlands län. 03:21 Polis larmades till området Skiftinge, Eskilstuna, med anledning av att flera inringare hört höga smällar. Polis på plats har sökt igenom området utan att hitta några tecken på brott. Vid 04:10 anträffades däremot rester av en fyrverkeripjäs samt en oskjuten fyrverkeripjäs. Utöver detta har polisen haft ärenden om fylleri, viltolycka med rådjur, trafikkontroller, trafikbrott samt diverse andra kontroller på eget initiativ eller efter larm från allmänheten som inte har lett till något allvarligt. Inga grövre våldsbrott har kommit till polisens kännedom."
504324,2024-02-13 7:54:43 +01:00,"13 februari 07.54, Sammanfattning natt, Östergötlands län",Här kommer ett urval av nattens händelser i polisområdet.,/aktuellt/handelser/2024/februari/13/13-februari-07.54-sammanfattning-natt-ostergotlands-lan/,Sammanfattning natt,Östergötlands län,"58.345364,15.519784",58.345364,15.519784,https://www.polisen.se/aktuellt/handelser/2024/februari/13/13-februari-07.54-sammanfattning-natt-ostergotlands-lan/,"Polisens regionledningscentral har mellan klockan 22.00-07.00 hanterat ett 50-tal ärenden som rör Östergötlands län. 22:11 Polis larmades till Vrinnevigatan i Norrköping med anledning av att en inringare sett hur en bil kört vårdslöst och krockat in i andra parkerade bilar. När polis anlänt till platsen visade det sig att totalt fyra bilar fått skador. Polis har letat efter bilen och chauffören men i nuläget har inget påträffats. En anmälan om smitning från trafikolycka kommer skrivas. Utöver detta har polisen haft ärenden om fylleri, viltolyckor med rådjur, psykisk ohälsa, trafikbrott samt diverse kontroller på eget initiativ eller efter larm från allmänheten som inte har lett till något allvarligt. Inga grövre våldsbrott har kommit till polisens kännedom."
504326,2024-02-13 7:54:16 +01:00,"13 februari 07.54, Sammanfattning natt, Jönköpings län",Här kommer ett urval av nattens händelser i polisområdet.,/aktuellt/handelser/2024/februari/13/13-februari-07.54-sammanfattning-natt-jonkopings-lan/,Sammanfattning natt,Jönköpings län,"57.370843,14.343917",57.370843,14.343917,https://www.polisen.se/aktuellt/handelser/2024/februari/13/13-februari-07.54-sammanfattning-natt-jonkopings-lan/,"Polisens regionledningscentral har mellan klockan 22.00-07.00 hanterat ett 50-tal ärenden som rör Jönköpings län. Det ärende som sticker ut: 02:51 Polis larmades till Kyrkvägen i Jönköping med anledning av ett aktiverat inbrottslarm i en pizzeria. Via kameran syntes två personer röra sig inne i lokalen. Polis på plats har letat efter gärningspersonerna men i nuläget finns ingen misstänkt. En anmälan om stöld genom inbrott kommer skrivas och platsen har spärrats av för en kriminalteknisk undersökning. Det är oklart vad som stals i samband med händelsen. Utöver detta har polisen haft ärenden om viltolycka med rådjur och vildsvin, trafikkontroll samt diverse andra kontroller på eget initiativ eller efter larm från allmänheten som inte har lett till något allvarligt. Inga grövre våldsbrott har kommit till polisens kännedom."
504323,2024-02-13 7:37:36 +01:00,"13 februari 07.35, Sammanfattning natt, Värmlands län",Det har varit en mycket lugn natt ur polisiär synvinkel i polisområde Värmland,/aktuellt/handelser/2024/februari/13/13-februari-07.35-sammanfattning-natt-varmlands-lan/,Sammanfattning natt,Värmlands län,"59.729407,13.235402",59.729407,13.235402,https://www.polisen.se/aktuellt/handelser/2024/februari/13/13-februari-07.35-sammanfattning-natt-varmlands-lan/,Inga grövre brott har kommit till polisens kännedom denna natt. Under natten har det hanterats ett rattfylleri under påverkan av narkotika samt narkotikabrott eget bruk efter ett stop på en bilist på Rv26 i Kristinehamns kommun. Ytterligare en man misstänks för att har brukat narkotika i Kristinehamn har rapporterats under natten. Under natten har det hanterats fem viltolyckor. Det har kontrollerats ett antal trafikanter på olika platser i polisområdet.
504322,2024-02-13 7:37:06 +01:00,"13 februari 07.35, Sammanfattning natt, Dalarnas län",Det har varit en mycket lugn natt ur polisiär synvinkel i polisområde Dalarna,/aktuellt/handelser/2024/februari/13/13-februari-07.35-sammanfattning-natt-dalarnas-lan/,Sammanfattning natt,Dalarnas län,"61.091701,14.666365",61.091701,14.666365,https://www.polisen.se/aktuellt/handelser/2024/februari/13/13-februari-07.35-sammanfattning-natt-dalarnas-lan/,"Inga grövre brott har kommit till polisens kännedom denna natt. Det har dock hanterats narkotikabrott i form av eget bruk i Borlänge samt Ludvika under natten. En bilist misstänks för grov olovlig körning i Borlänge. Fordonet han framförde misstänks ha varit falskskyltat varför även rubricering märkesförfalskning tillkommer. Samma bilist stoppas knappt en timma senare, ny anmälan upprättas med samma rubriceringar samt brott mot knivlagen då en kniv även anträffades denna gång. Under natten har det hanterats tre viltolyckor. Det har kontrollerats ett antal trafikanter på olika platser i polisområdet."
504321,2024-02-13 7:36:36 +01:00,"13 februari 07.35, Sammanfattning natt, Örebro län",Det har varit en mycket lugn natt ur polisiär synvinkel i polisområde Örebro,/aktuellt/handelser/2024/februari/13/13-februari-07.35-sammanfattning-natt-orebro-lan/,Sammanfattning natt,Örebro län,"59.535036,15.006573",59.535036,15.006573,https://www.polisen.se/aktuellt/handelser/2024/februari/13/13-februari-07.35-sammanfattning-natt-orebro-lan/,"En misstanke gällande grövre brott har kommit till polisens kännedom denna natt. Det är en brand som startat i en ladugård i Svennevad där det inletts förundersökning gällande mordbrand. Brandplatsen kommer spärras av och en tekniskundersökning kommer genomföras när det är möjligt. Under natten har det hanterats ett fåtal viltolyckor, inga personskador har i samband med dess inrapporterats. Det har kontrollerats ett antal trafikanter på olika platser i polisområdet."
504319,2024-02-13 7:28:23 +01:00,"13 februari 07.28, Sammanfattning natt, Jämtlands län",Ett urval av nattens polisverksamhet i Jämtlands län.,/aktuellt/handelser/2024/februari/13/13-februari-07.28-sammanfattning-natt-jamtlands-lan/,Sammanfattning natt,Jämtlands län,"63.171192,14.95918",63.171192,14.95918,https://www.polisen.se/aktuellt/handelser/2024/februari/13/13-februari-07.28-sammanfattning-natt-jamtlands-lan/,"05:11 Trafikkontroll, Östersund Polisen har haft en trafikkontroll på Opevägen i höjd med Furuparken. Sju förare fick blåsa i polisens sållningsinstrument och alla var nyktra. 05:39 Trafikkontroll, Östersund Polisen har haft en trafikkontroll på Stuguvägen, Körfältet. 13 förare fick blåsa i polisens sållningsinstrument och alla var nyktra. Övrigt: Under natten och morgonen har sju viltolyckor/renpåkörningar rapporterats till polisens ledningscentral. Inga personskador uppstod. De inträffade på länsväg 340/Prästviksvägen, Föllingebygden, Krokoms kommun, i Rolandstorp, Frostviken, Strömsunds kommun, i Lillhärdal och på Fjällvägen i Vemdalen, bägge i Härjedalens kommun, i Undersåker och i Duved i Åre kommun samt i Grytan i Östersund."
504318,2024-02-13 7:19:17 +01:00,"13 februari 07.10, Sammanfattning natt, Västernorrlands län",Ett urval av nattens polisverksamhet i Västernorrlands län.,/aktuellt/handelser/2024/februari/13/13-februari-07.10-sammanfattning-natt-vasternorrlands-lan/,Sammanfattning natt,Västernorrlands län,"63.427647,17.729244",63.427647,17.729244,https://www.polisen.se/aktuellt/handelser/2024/februari/13/13-februari-07.10-sammanfattning-natt-vasternorrlands-lan/,"23:35 Olovlig körning, Sundsvall Polisen stoppar och kontrollerar en personbil på Norrmalm i Sundsvall. Föraren, en man, har inte behörighet att köra. Anmälan om olovlig körning upprättas. 00:53 Trafikkontroll, Härnösand Polisen har haft en trafikkontroll på E4 i Utansjö, Härnösand. Åtta fordon kontrollerades och alla var utan anmärkning."
504317,2024-02-13 7:10:52 +01:00,"13 februari 07.10, Sammanfattning natt, Västerbottens län",Ett urval av nattens polisverksamhet i Västerbottens län.,/aktuellt/handelser/2024/februari/13/13-februari-07.10-sammanfattning-natt-vasterbottens-lan/,Sammanfattning natt,Västerbottens län,"65.333731,16.516169",65.333731,16.516169,https://www.polisen.se/aktuellt/handelser/2024/februari/13/13-februari-07.10-sammanfattning-natt-vasterbottens-lan/,"06:40 Viltolycka, Åsele Polisens ledningscentral kontaktas gällande en renpåkörning på länsväg 591 i Nordanås, Åsele kommun. En lätt lastbil har kolliderat med en ren. Inga personskador uppstår. Berörd sameby kontaktas. I övrigt finns inga ärenden att rapportera om från natten i länet."
